id;date;text;hashtags;user_name;user_location;user_description;user_created;user_followers;user_friends;user_favourites;user_verified;source;retweets;favorites;is_retweet
"#GarudaNusantara #Programfolback #ProNKRI #MutualMilenial 🇲🇨🇲🇨""";12/10/2019 14:29;685;985;151;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34918E+18;13/01/2021 02:18;Pemerintah Kota (Pemkot) Metro melalui Dinas Kesehatan setempat telah menerima 2.286 dosis vaksin jenis Sinovac.… https://t.co/zm4W1PH7hY;;Lampung Post (Official);Lampung, Indonesia;Adalah Twitter resmi Harian Umum Lampung Post. Berada dalam naungan PT Masa Kini Mandiri, penerbit Koran Lampung Post;09/02/2018 06:38;2571;4815;169;FALSE;Twitter Web App;0;0;FALSE
1,34918E+18;13/01/2021 02:19;Dukung perlambat pandemi dengan siap divaksin.;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#Covid19 #VirusCorona #SocialDistancing #PhysicalDistancing… https://t.co/q2gzxudCP7""";['Covid19', 'VirusCorona', 'SocialDistancing', 'PhysicalDistancing'];SutanSama;;Ketenaran dibalik Kebenaran;11/11/2020 01:06;887;958;28;FALSE;IFTTT;1;0;FALSE;;
1,34918E+18;13/01/2021 02:20;Ada yang lucu nih:;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"Harusnya cebong senang kadrun anti vaksin supaya kami punah jd kalian bisa bebas berdosa tanpa… https://t.co/6GCcb2lqKr""";;warga negara biasa;Bandung Raya;1988 - 2388 | IG @ryandisajja | bitcoin user | #yuktravelink | #srudukfollow | please, talk no shit!;15/05/2011 16:12;3149;2092;229;FALSE;Twitter for Android;0;0;FALSE;;
1,34918E+18;13/01/2021 02:21;Profil Ribka Tjiptaning yang Tolak Vaksin Covid-19, Seorang Dokter dan Keturunan Ningrat;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;;
"https://t.co/2uiysEML96… https://t.co/PzJHgLqvcp""";;Warta Kota Official;Jalan Palmerah Barat 33-37 Jkt;Peristiwa, Metropolitan, Sports, Seleb, Politik, Hukum, Ekonomi, Komunitas, Pelayanan Publik.;29/06/2009 13:17;982;578;22;FALSE;Twitter Web App;0;0;FALSE;;
1,34918E+18;13/01/2021 02:27;📲Info &amp;;;;;;;;;;;;;
Tlp. 021 89457577;;;;;;;;;;;;;;;
https://t.co/n7ArnYNYwl;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
"#News #Berita #BeritaTerkini #Covid19… https://t.co/GAIu4sG77H""";['News', 'Berita', 'BeritaTerkini', 'Covid19'];SupremeMotor;Bekasi, Jawa Barat;Dealer Resmi;;;;;;;;;;;
• V-KOOL™;;;;;;;;;;;;;;;
• HUPER OPTIK;;;;;;;;;;;;;;;
• SOLAR GARD;;;;;;;;;;;;;;;
• GLASS FUSION;;;;;;;;;;;;;;;
FOR A CAR AND BUILDING WINDOW FILM;;;;;;;;;;;;;;;
"Tlp: (021) 89457577""";12/05/2018 13:01;1;20;1;FALSE;Twitter Web App;1;0;FALSE;;;;;;
1,34918E+18;13/01/2021 02:32;Menteri Agama sampaikan bahwa vaksinasi bagian dari menjalankan perintah Agama, yaitu saling melindungi. #Vaksin… https://t.co/RS3yiBB2GL;['Vaksin'];Fix Makassar;South Sulawesi, Indonesia;Part of Pikiran Rakyat Media Network | https://t.co/cyniG6yOWN;;;;;;;;;
Kontak:;;;;;;;;;;;;;;;
Tlp/WA: +62 822-9624-3008;;;;;;;;;;;;;;;
Email: fixmakassar@gmail.com;;;;;;;;;;;;;;;
"Fb: https://t.co/08tEgcbN1e""";11/07/2020 11:38;45;62;5;FALSE;Twitter Web App;1;0;FALSE;;;;;;
1,34918E+18;13/01/2021 02:36;Vaksimu yang paket berapa ribu bro? #Vaksin #VaksinKitaDatangLagi;['Vaksin', 'VaksinKitaDatangLagi'];hey jid;Kota Kendari, Sulawesi Tenggara;Warga Konoha;04/11/2018 09:34;164;710;13971;FALSE;Twitter for iPhone;0;0;FALSE
1,34918E+18;13/01/2021 02:37;SIARAN LANGSUNG!;;;;;;;;;;;;;
"Berikut link live streaming proses vaksinasi perdana vaksin covid-19 yang disuntikkan ke Presiden… https://t.co/21m8xgoeis""";;Berita DIY;Yogyakarta;Berita DIY merupakan portal berita jaringan Pikiran Rakyat Media Network di wilayah Daerah Istimewa Yogyakarta.;27/07/2020 06:55;47;1;23;FALSE;Twitter for Android;0;0;FALSE;;
1,34918E+18;13/01/2021 02:37;1.800 Vaksin Sinovac Tiba di Pelalawan. - #RiauPos  #Vaksin #Pelalawan #Sinovac https://t.co/kC7FHJcTRB;['RiauPos', 'Vaksin', 'Pelalawan', 'Sinovac'];#RiauPos3Dekade;Pekanbaru;"Akun Resmi RIAU POS ""Inovasi & Kolaborasi""";;;;;;;;;
IG: @riaupos.co ;;;;;;;;;;;;;;;
Website: Riaupos.coTwitter: @riaupos;;;;;;;;;;;;;;;
Youtube: Riau Pos;;;;;;;;;;;;;;;
Tiktok: riaupos;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"CP: 0811 7544 429""";01/09/2009 03:55;30159;278;116;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34918E+18;13/01/2021 02:38;yg mau order pokat mentega masak bisa ya silahkan #Vaksin  #Jokowi  #Munarman#dennysiregar #zakariaaceh… https://t.co/WiDINYim8k;['Vaksin', 'Jokowi', 'zakariaaceh'];Zakaria Aceh Group;Riau, Indonesia;Zakaria Aceh Group distributor utama buah segar & langka kota duri riau bs kirim ke seluruh indonesia HP/WA 081263705420👇👇;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"https://t.co/FVu7Pki9fc""";26/02/2019 15:11;1225;4942;325;FALSE;Twitter Web App;0;1;FALSE;;;;;;
1,34918E+18;13/01/2021 02:39;Pekanbaru Terima 11.040 Dosis Vaksin. - #RiauPos  #Jumlah #Vaksin #Pekanbaru https://t.co/ZkfmzYKuFL;['RiauPos', 'Jumlah', 'Vaksin', 'Pekanbaru'];#RiauPos3Dekade;Pekanbaru;"Akun Resmi RIAU POS ""Inovasi & Kolaborasi""";;;;;;;;;
IG: @riaupos.co ;;;;;;;;;;;;;;;
Website: Riaupos.coTwitter: @riaupos;;;;;;;;;;;;;;;
Youtube: Riau Pos;;;;;;;;;;;;;;;
Tiktok: riaupos;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"CP: 0811 7544 429""";01/09/2009 03:55;30159;278;116;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34918E+18;13/01/2021 02:40;Menolak Vaksinasi Bisa Didenda hingga Dikurung. - #RiauPos  #Tolak #Vaksin #Didenda https://t.co/cLyEwWnwlM;['RiauPos', 'Tolak', 'Vaksin', 'Didenda'];#RiauPos3Dekade;Pekanbaru;"Akun Resmi RIAU POS ""Inovasi & Kolaborasi""";;;;;;;;;
IG: @riaupos.co ;;;;;;;;;;;;;;;
Website: Riaupos.coTwitter: @riaupos;;;;;;;;;;;;;;;
Youtube: Riau Pos;;;;;;;;;;;;;;;
Tiktok: riaupos;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"CP: 0811 7544 429""";01/09/2009 03:55;30159;278;116;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34918E+18;13/01/2021 02:41;Ribka Tjiptaning Tolak Disuntik Vaksin, Pilih Bayar Denda #news #vaksin #COVID19 https://t.co/495SU5IetY;['news', 'vaksin', 'COVID19'];askara;Jakarta;Media Nasional Sahabat Indonesia -;;;;;;;;;
"Instagram & Facebook: Askara Official""";18/02/2020 09:14;3011;2806;88;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 02:42;Efikasi Sinovac Lampaui Standar WHO, Satgas Minta Masyarakat Tak Ragu Divaksin #Vaksin #Vaksinasi #BadanPOM… https://t.co/VgBMUrOpbC;['Vaksin', 'Vaksinasi', 'BadanPOM'];BaBe - Baca Berita;Indonesia;Aku resmi BaBe - Aplikasi berita pintar yang menyajikan berita terhangat & terlengkap!;;;;;;;;;
"Download Aplikasinya disini https://t.co/XCH2Gleboa""";23/01/2014 08:06;5128;48;95;FALSE;BaBe ;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 02:43;#VaksinasiDimulai #vaksin #COVID19 #fixpadangBreakingnews @jokowi @KemenkesRI @infoSumbar @infoindonesiaa… https://t.co/1bm2qAXHCW;['VaksinasiDimulai', 'vaksin', 'COVID19', 'fixpadangBreakingnews'];FIXPADANG;;https://t.co/UIEPorkS0J;26/07/2020 15:28;27;190;63;FALSE;Twitter for iPhone;1;2;FALSE
1,34919E+18;13/01/2021 02:44;Em, a-anu.. aku bingung mau percaya siapa jadinya. 👉👈;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
(Ada dikit lanjutan videonya di komen);;;;;;;;;;;;;;;
"#vaksin #COVID19 https://t.co/AYWOn77UoN""";['vaksin', 'COVID19'];cuma anak kosan;;Official Anak Kosan;22/04/2012 16:34;447;210;180;FALSE;Twitter for iPhone;2;6;FALSE;;
1,34919E+18;13/01/2021 02:45;Nantinya ada 10 orang yang akan mendapatkan suntikan vaksinasi pertama di Sleman. ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
#Sleman #Vaksin #iNewsid;;;;;;;;;;;;;;;
"https://t.co/YmczRKpNAC""";['Sleman', 'Vaksin', 'iNewsid'];iNews.id;Jakarta, Indonesia;Official Twitter of https://t.co/VcBPTpbkAZ, MNC Media Group | redaksi@inews.id | sales@inews.id | Android : https://t.co/ZZuh3jfXGC iPhone : https://t.co/Qtp13CrCFh;22/12/2017 12:20;2415;184;133;FALSE;Twitter for Android;0;0;FALSE;;
1,34919E+18;13/01/2021 02:46;Yg vaksin pak Jokowi tangan nya gemeter ya?.. apa gw yg salah liat #vaksin;['vaksin'];lipliput;;🩺💉 , salsa, kizomba, bachata;10/07/2019 12:19;15;58;68;FALSE;Twitter for iPhone;0;0;FALSE
1,34919E+18;13/01/2021 02:48;Alhamdulilah hirobbal allamin;;;;;;;;;;;;;
Pak Haji @jokowi Sudah di Vaksinasi ;;;;;;;;;;;;;;;
"Saya Siiap di #Vaksin mengikuti Pimpinan saya..… https://t.co/W3GsGAcFs2""";['Vaksin'];本 当 に 愛 し て る よ;REPUBLIK NGAPAK ;‏‏‏‏‏أَن لَّآ إِلَٰهَ إِلَّآ أَنتَ سُبْحَٰنَكَ إِنِّى كُنتُ مِنَ ٱلظَّٰلِمِينَ;;;;;;;;;;;
" https://t.co/AkDyRZ4rX0‎‎‎‎‎""";14/12/2013 11:19;8425;6767;160844;FALSE;Twitter for Android;93;87;FALSE;;;;;;
1,34919E+18;13/01/2021 02:50;Kementerian Agama menyerahkan sertifikat halal vaksin Sinovac kepada PT Bio Farma.;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#Vaksin  #halal  #Sinovac… https://t.co/TIVTwUA38e""";['Vaksin', 'halal', 'Sinovac'];iNews.id;Jakarta, Indonesia;Official Twitter of https://t.co/VcBPTpbkAZ, MNC Media Group | redaksi@inews.id | sales@inews.id | Android : https://t.co/ZZuh3jfXGC iPhone : https://t.co/Qtp13CrCFh;22/12/2017 12:20;2415;184;133;FALSE;Twitter for Android;0;0;FALSE;;
1,34919E+18;13/01/2021 02:51;Ribka Tjiptaning Protes  Menkes Budi Gunadi Bukan Dokter: Jokowi Ini Pembisiknya Siapa?  https://t.co/XIPOOXZ56x #Vaksin #ribka #Trending;['Vaksin', 'ribka', 'Trending'];WartaPontianak;Pontianak;Media Network Pikiran Rakyat;21/10/2012 22:05;652;1021;43;FALSE;Twitter Web App;0;0;FALSE
1,34919E+18;13/01/2021 02:51;Sudah di vaksin @jokowi sehat selalu ya pa presiden #vaksin 👏🏼;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
.;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#Coronavac #Covid19 #SinovacBiotech #BPOM https://t.co/fnC8OkeeiA""";['vaksin', 'Coronavac', 'Covid19', 'SinovacBiotech', 'BPOM'];Saskia Ubaidi;;Personal opinions reflects to the desires of an Indonesian renaissance. Exploring current Social,Political & Economic affairs +the rise of digital technology.;31/07/2010 14:33;810;351;1184;FALSE;Twitter for iPhone;0;0;FALSE;;
1,34919E+18;13/01/2021 02:51;Pelaksanaan Vaksinasi Bengkalis Ditunda. - #RiauPos  #Bengkalis #Vaksin #Ditunda https://t.co/OlCqPiEQJc;['RiauPos', 'Bengkalis', 'Vaksin', 'Ditunda'];#RiauPos3Dekade;Pekanbaru;"Akun Resmi RIAU POS ""Inovasi & Kolaborasi""";;;;;;;;;
IG: @riaupos.co ;;;;;;;;;;;;;;;
Website: Riaupos.coTwitter: @riaupos;;;;;;;;;;;;;;;
Youtube: Riau Pos;;;;;;;;;;;;;;;
Tiktok: riaupos;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"CP: 0811 7544 429""";01/09/2009 03:55;30159;278;116;FALSE;Twitter Web App;0;1;FALSE;;;;;;
1,34919E+18;13/01/2021 02:56;#Vaksin;;;;;;;;;;;;;
#Covid-19;;;;;;;;;;;;;;;
#Denda;;;;;;;;;;;;;;;
#Sinovac;;;;;;;;;;;;;;;
"Warga negara yang menerima sms pemberitahuan penyuntikan vaksin wajib patuh. Mere… https://t.co/3jIiLpQ3Vh""";['Vaksin', 'Covid', 'Denda', 'Sinovac'];Serambi Indonesia;Aceh;Official Twitter Page of Serambi Indonesia, #Aceh Leading NewsPaper | Online | Mobile | Radio @SerambiFM | P +62651635544;11/08/2009 05:27;89340;949;16;TRUE;TweetDeck;0;1;FALSE;;
1,34919E+18;13/01/2021 02:57;@alfino_defito @jokowi Benar saya juga mau bgt di #vaksinasi ;;;;;;;;;;;;;
"Kita dukung yah #VaksinasiDimulai""";['vaksinasi', 'VaksinasiDimulai'];本 当 に 愛 し て る よ;REPUBLIK NGAPAK ;‏‏‏‏‏أَن لَّآ إِلَٰهَ إِلَّآ أَنتَ سُبْحَٰنَكَ إِنِّى كُنتُ مِنَ ٱلظَّٰلِمِينَ;;;;;;;;;;;
" https://t.co/AkDyRZ4rX0‎‎‎‎‎""";14/12/2013 11:19;8425;6767;160844;FALSE;Twitter for Android;0;0;FALSE;1,35E+33;;;;;
1,34919E+18;13/01/2021 02:58;Gemiyen bocah padha gilapen angger neng sekolahan ana mantri teka. Goli gilapen merga arep padha decuplik. Nggo tam… https://t.co/7mOWu7iAlG;;Kaki Secamenggala;Banyumas Raya Indonesia;Adoh Ratu Parek Watu.;;;;;;;;;
 ;;;;;;;;;;;;;;;
#NdekemNengUmahBae;;;;;;;;;;;;;;;
#Panginyongan ;;;;;;;;;;;;;;;
#Banyumasan ;;;;;;;;;;;;;;;
"#ProvinsiBanyumasRaya""";19/12/2011 01:57;6287;2087;61;FALSE;Twitter for Android;0;4;FALSE;;;;;;
1,34919E+18;13/01/2021 02:58;Presidenku @jokowi ...sehat sehat Pak.. ;;;;;;;;;;;;;
"#Vaksin #jokowidivaksin https://t.co/0rK1VZvEvw""";['Vaksin', 'jokowidivaksin'];Wismanti;;Yang terbesar adalah KASIH;21/07/2020 14:16;9;32;30;FALSE;Twitter for Android;0;0;FALSE;;
1,34919E+18;13/01/2021 02:59;Di Tengah Pandemi, Disneyland akan Beralih Fungsi Jadi Tempat Vaksinasi Massal di California;;;;;;;;;;;;;
"#Vaksinasi #Disneyland… https://t.co/3r671eObCb""";['Vaksinasi', 'Disneyland'];Pikiran Rakyat;Bandung, Jawa Barat;Lebih Tahu Jawa Barat;;;;;;;;;;;
Kirimkan Foto/Video anda ke :;;;;;;;;;;;;;;;
WA/Telegram : 08112355650;;;;;;;;;;;;;;;
"(Pikiran Rakyat)""";21/07/2009 18:48;429046;19;27;TRUE;Twitter Web App;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 03:00;Berdasarkan uji klinis, terdapat beberapa persyaratan untuk men-skrining kelompok yang akan divaksin dan yang tidak… https://t.co/w1NxAnsNjR;;Ayahbunda;;Media informasi untuk Pasangan Muda, terlengkap dan termodern. Bagian dari AYAHBUNDA NETWORK - Prana Media Group;10/06/2009 03:36;675903;89;137;FALSE;TweetDeck;0;0;FALSE
1,34919E+18;13/01/2021 03:02;Wamenag Siap Divaksin, Ayo Ikut Vaksinasi https://t.co/IYhFp9cTti #Vaksin #COVID19;['Vaksin', 'COVID19'];Arif Rahman Hakim;;Hobi membaca & menulis;26/05/2010 01:32;1979;611;1800;FALSE;Twitter Web App;0;0;FALSE
1,34919E+18;13/01/2021 03:03;Jabar Siapkan Nakes untuk Divaksin Tahap Pertama https://t.co/ZindzGJXKe #VaksinKitaDatangLagi #vaksinasi #nakes;['VaksinKitaDatangLagi', 'vaksinasi', 'nakes'];Acuantodaycom;DKI Jakarta, Indonesia;Acuantoday Media millenial, Diskusi lebih berisi;;;;;;;;;
;;;;;;;;;;;;;;;
Ikuti juga Youtube;" FB dan IG Acuan di : Acuantodaycom""";29/07/2020 09:27;5259;0;29;FALSE;Twitter Web App;3;6;FALSE;;;;;
1,34919E+18;13/01/2021 03:05;Salah satunya adalah dengan mendukung program Pemerintah untuk #vaksinasi dan ;;;;;;;;;;;;;
"#sukseskanvaksinasi 2021""";['vaksinasi', 'sukseskanvaksinasi'];Raundoh Tul Jannah;Jawa Tengah;Blogger Coordinator, Traveller, Program Planner, Pencinta Sandyakala. #Youth Ambassador For Peace. #YouthFasilitatorSRHR ✈🚢🚀☀🌠⭐🌟;;;;;;;;;;;
"Write love in your mind.😷✨""";01/06/2015 00:17;107;131;1618;FALSE;TweetDeck;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 03:05;Bismillah War Hammer Titan #vaksinasi;['vaksinasi'];Ihsan;Depok;;05/04/2013 02:01;114;104;11;FALSE;Twitter Web App;0;0;FALSE
1,34919E+18;13/01/2021 03:06;Alhamdulillah Pak Jokowi udah di vaksin, semoga bisa menekan laju Covid.. Aamiin😇;;;;;;;;;;;;;
#BersatuLawanCovid19 ;;;;;;;;;;;;;;;
"#JagaJarak… https://t.co/8RczfFpIjG""";['BersatuLawanCovid19', 'JagaJarak'];megah s putri;Jaksel, kebayoran lama;Apoteker | Claim Analyst @BNI Life Tower | Traveller | Movieholic | Penikmat smua jenis music |;31/12/2010 10:29;295;746;1572;FALSE;Twitter for Android;0;0;FALSE;;
1,34919E+18;13/01/2021 03:06;Vaksin Covid Sinovac Dinyatakan Halal;;;;;;;;;;;;;
"#BersatuLawanCovid19 #vaksin https://t.co/b5yT8nCESm""";['BersatuLawanCovid19', 'vaksin'];Abdul Muthalib;Morowali, Sulawesi Tengah;Pecinta damai yang pro NKRI 🇲🇨🇲🇨;;;;;;;;;;;
"#GarudaNusantara #Programfolback #ProNKRI #MutualMilenial 🇲🇨🇲🇨""";12/10/2019 14:29;685;985;151;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 03:06;#Vaksin;;;;;;;;;;;;;
#Covid-19;;;;;;;;;;;;;;;
"Pemerintah akan memberikan vaksin Covid-19 gratis kepada masyarakat Indonesia. Anda bisa mengecek… https://t.co/U5f1QBmsEL""";['Vaksin', 'Covid'];Serambi Indonesia;Aceh;Official Twitter Page of Serambi Indonesia, #Aceh Leading NewsPaper | Online | Mobile | Radio @SerambiFM | P +62651635544;11/08/2009 05:27;89340;949;16;TRUE;TweetDeck;0;1;FALSE;;
1,34919E+18;13/01/2021 03:07;@detikHealth Beneran nih? laporan klinis Sinovac di Indo dah keluar belum yak? #Vaksin;['Vaksin'];Nur Juned;;;21/11/2016 01:36;0;15;199;FALSE;Twitter Web App;0;0;FALSE
1,34919E+18;13/01/2021 03:07;bismillah armor titan;;;;;;;;;;;;;
"#vaksin https://t.co/9meenJ7xvu""";['vaksin'];yaelahbro;Banjarnegara, Jawa Tengah;nothing is more attractive than loyalty.;11/03/2020 04:29;14;18;165;FALSE;Twitter for Android;0;1;FALSE;;
1,34919E+18;13/01/2021 03:08;Amir menambahkan, vaksin diharapkan mampu menciptakan kekebalan tubuh dari virus Covid-19. #Vaksin #Covid19;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"https://t.co/uMMRznNX8c""";['Vaksin', 'Covid19'];MNC Trijaya 104.6 FM;Jakarta;The Real News and Information | Akun Resmi | SMS/WA 08121111046│Phone 021-3921717│FB Fan Page: MNC Trijaya │ email: redaksi@mnctrijaya.com;09/11/2009 04:43;43747;232;5525;FALSE;Twitter Web App;0;0;FALSE;;
1,34919E+18;13/01/2021 03:08;Komen netijen yang budiman #aot #vaksinasi https://t.co/CCs3bYRzNU;['aot', 'vaksinasi'];Altough;;JKT. 25 yo. Living in a mozaic life. I feel free to show my angel and evil side here;03/09/2020 11:46;134;134;117;FALSE;Twitter for Android;0;0;FALSE
1,34919E+18;13/01/2021 03:08;SIARAN LANGSUNG - Presiden Jokowi Disuntik Vaksin COVID-19;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#Jokowi #VaksinCorona #JokowiDiVaksin #Vaksinasi… https://t.co/kgBb1NZoO5""";['Jokowi', 'VaksinCorona', 'JokowiDiVaksin', 'Vaksinasi'];Pantau.com;DKI Jakarta, Indonesia;Berani Berimbang | pantaucom@gmail.com;11/12/2017 06:50;2063;70;18;FALSE;Twitter Web App;0;0;FALSE;;
1,34919E+18;13/01/2021 03:08;Yang dilihat orang normal          Yang dilihat fans AoT;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#sasageyo #vaksinasi #jokowi #jokowidivaksin https://t.co/6K56BVZaGY""";['sasageyo', 'vaksinasi', 'jokowi', 'jokowidivaksin'];Patrick Telnoni;;Happy man;20/01/2010 05:25;571;657;10542;FALSE;Twitter Web App;0;0;FALSE;;
1,34919E+18;13/01/2021 03:09;Abis vaksin kirakira bapak @jokowi dapet bubur kacang ijo gk ya?;;;;;;;;;;;;;
"#Vaksin""";['Vaksin'];CibinongUnderwear;;Boleh kak di liatliat dulu;24/06/2020 06:43;7;17;17;FALSE;Twitter for Android;0;0;FALSE;;
1,34919E+18;13/01/2021 03:09;Ini orang artis rafi ahmad kok bisa duluan vaksin ? Buat endorse? ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#Vaksin #VaksinasiDimulai https://t.co/mLataGwQBt""";['Vaksin', 'VaksinasiDimulai'];HGA;Indonesia;menjadi lebih baik;15/05/2009 15:26;10894;864;466;FALSE;Twitter for iPhone;0;0;FALSE;;
1,34919E+18;13/01/2021 03:09;3 KOTA DI JAWA TENGAH AKAN LAKUKAN VAKSINASI PERTAMA KALI - Setelah diterbitkannya izin penggunaan darurat oleh BPO… https://t.co/KZcYLCDABA;;TVKU Semarang;Semarang;Channel 49 UHF Wilayah Jawa Tengah;;;;;;;;;
TV Digital;;;;;;;;;;;;;;;
"Suara Merdeka Network""";03/07/2014 07:01;208;370;0;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 03:10;Kampar Dapat 2.400 Vaksin. - #RiauPos  #Kampar #Jumlah #Vaksin https://t.co/nOWmmSdnPA;['RiauPos', 'Kampar', 'Jumlah', 'Vaksin'];#RiauPos3Dekade;Pekanbaru;"Akun Resmi RIAU POS ""Inovasi & Kolaborasi""";;;;;;;;;
IG: @riaupos.co ;;;;;;;;;;;;;;;
Website: Riaupos.coTwitter: @riaupos;;;;;;;;;;;;;;;
Youtube: Riau Pos;;;;;;;;;;;;;;;
Tiktok: riaupos;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"CP: 0811 7544 429""";01/09/2009 03:55;30159;278;116;FALSE;Twitter Web App;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 03:10;#IndoViral #Jokowi Terima Suntikan Dosis Pertama #Sinovac #Vaksin Virus #Corona;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"https://t.co/ZVUxmTGyHD""";['IndoViral', 'Jokowi', 'Sinovac', 'Vaksin', 'Corona'];IndoViral;;IndoViral adalah situs portal berita peristiwa yang sedang trending di seputar Indonesia.;13/03/2020 04:50;943;65;839;FALSE;Twitter Web App;0;0;FALSE;;
1,34919E+18;13/01/2021 03:11;Insha'Allah!;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Dan @Jokowi layak dihormati karena menggunakan #Sinovac yang belum terbukti;" daripada menggunakan sal… https://t.co/HhGKCTfhUk""";['Sinovac'];Jonah Blank;Singapore;"Author of ""Arrow of the Blue-Skinned God"" and ""Mullahs on the Mainframe."" Any tweets that aren't about Asia or Anthropology are just me sounding off.";23/05/2012 20:19;5272;703;12186;TRUE;Twitter Web App;0;1;FALSE;
1,34919E+18;13/01/2021 03:12;Yg nyuntik presiden ampe gemeteran.;;;;;;;;;;;;;
"#vaksin #covid #presiden""";['vaksin', 'covid', 'presiden'];Yoga Purwanto;Yogyakarta - Cikarang;---;09/07/2009 01:11;4251;182;123;FALSE;Twitter for Android;0;0;FALSE;;
1,34919E+18;13/01/2021 03:12;Ada yang lebih percaya kencing onta daripada hasil uji klinis #Vaksin;['Vaksin'];adjiz an  nahar;Indonesia;#RESPECT;;;;;;;;;
;;;;;;;;;;;;;;;
"#IG@adjiz_13""";06/03/2010 14:16;192;193;61;FALSE;Twitter for Android;0;0;FALSE;;;;;;
1,34919E+18;13/01/2021 03:14;Kayak mak mak nonton sinetron ngoceh ngoceh dirumah padahal itu hanya film n alur cerita seperti itu;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"Na si mak mak… https://t.co/PHHkilxrWo""";;bobby stephanus;Indonesia;Ngoce Ngoce aja;17/12/2019 15:26;2;12;2;FALSE;Twitter for iPhone;0;0;FALSE;;
1,34919E+18;13/01/2021 03:15;Thread: ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
Vaksinasi Covid-19 di Indonesia Dimulai Hari Ini - #PakJokowi #Vaksinasi ;;;;;;;;;;;;;;;
"https://t.co/ToVt0zMKLF""";['PakJokowi', 'Vaksinasi'];Kompas.com;Indonesia;Ketika Perbincangan Dimulai | social@kompas.com | #JernihMelihatDunia;08/03/2009 19:32;7995738;25;129;TRUE;Twitter Web App;3;21;FALSE;;
1,34919E+18;13/01/2021 03:16;SAYA SIAP DIVAKSIN ! https://t.co/akkvTkRF46;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#vaksinuntukkita #Vaksin #VaksinasiDimulai https://t.co/jQWbN7LtEw""";['vaksinuntukkita', 'Vaksin', 'VaksinasiDimulai'];봄;Tebet, Indonesia;content creator part of @indoblognet,penulis,goodvibes,senang berkomunikasi, welcome to my world #silentbeardy;16/02/2019 15:49;7032;5074;88664;FALSE;Twitter for Android;0;1;FALSE;;
1,34919E+18;13/01/2021 03:16;@Cupidlucky2 @jokowi Gak dong..Hehe;;;;;;;;;;;;;
Jarum aah jd ngeres aq..haha🤭;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
"#vaksinasi #VaksinasiDimulai""";['vaksinasi', 'VaksinasiDimulai'];本 当 に 愛 し て る よ;REPUBLIK NGAPAK ;‏‏‏‏‏أَن لَّآ إِلَٰهَ إِلَّآ أَنتَ سُبْحَٰنَكَ إِنِّى كُنتُ مِنَ ٱلظَّٰلِمِينَ;;;;;;;;;;;
" https://t.co/AkDyRZ4rX0‎‎‎‎‎""";14/12/2013 11:19;8425;6767;160844;FALSE;Twitter for Android;0;1;FALSE;1,35E+33;;;;;
1,34919E+18;13/01/2021 03:17;1. Vaksinasi sebagai upaya menangani pandemi Covid-19 dimulai di Indonesia pada hari ini, Rabu (13/1/2021) -… https://t.co/qykU9LAz30;;Kompas.com;Indonesia;Ketika Perbincangan Dimulai | social@kompas.com | #JernihMelihatDunia;08/03/2009 19:32;7995738;25;129;TRUE;Twitter Web App;2;6;FALSE
